loan_id,customer_id,loan_type,original_amount,current_balance,interest_rate,term_months,monthly_payment,origination_date,maturity_date,loan_status,payment_history_score,collateral_value,ltv_ratio,purpose,branch_id
LOAN00378201,CUST003782,Credit Line,9928,0.0,0.3,36,421.46,2021-02-21,2024-02-06,Paid Off,70.6,,,Investment,BR099
LOAN00096701,CUST000967,Auto,30137,13832.611292974772,0.257,72,824.8,2021-06-18,2027-05-18,Active,64.5,36164.4,0.8,Consolidation,BR061
LOAN00096702,CUST000967,Business,280883,231628.34619461338,0.282,120,7033.92,2021-01-06,2030-11-15,Late,64.5,,,Purchase,BR061
LOAN00455601,CUST004556,Credit Line,15334,8142.3887672600495,0.296,24,854.21,2024-08-06,2026-07-27,Active,71.1,,,Refinance,BR006
LOAN00332501,CUST003325,Mortgage,146987,131658.38588963027,0.01,360,472.77,2022-02-04,2051-08-31,Active,95.9,176384.4,0.8,Investment,BR020
LOAN00305901,CUST003059,Mortgage,377804,376706.93844089954,0.316,240,9968.31,2022-09-20,2042-06-07,Active,55.2,453364.8,0.8,Purchase,BR099
LOAN00305902,CUST003059,Business,262172,209737.6,0.361,60,9489.97,2022-06-06,2027-05-11,Default,55.2,,,Consolidation,BR099
LOAN00200301,CUST002003,Student,89981,86501.36089717457,0.264,180,2019.77,2021-08-17,2036-05-30,Active,62.5,,,Consolidation,BR031
LOAN00311501,CUST003115,Auto,53765,20273.21354441798,0.097,48,1355.89,2022-12-28,2026-12-07,Active,83.3,64518.0,0.8,Refinance,BR050
LOAN00158201,CUST001582,Credit Line,35012,0.0,0.078,24,1580.31,2022-06-06,2024-05-26,Paid Off,96.7,,,Purchase,BR096
LOAN00158202,CUST001582,Mortgage,94868,86126.50120667147,0.01,300,357.53,2023-02-13,2047-10-05,Active,96.7,113841.59999999999,0.8,Refinance,BR096
LOAN00158203,CUST001582,Student,22740,16340.633379640785,0.01,120,199.21,2022-10-14,2032-08-22,Active,96.7,,,Refinance,BR096
LOAN00488601,CUST004886,Business,341457,162956.08233975878,0.252,60,10062.29,2022-05-10,2027-04-14,Late,68.0,,,Investment,BR004
LOAN00125601,CUST001256,Auto,60245,38502.8935970471,0.337,72,1958.49,2022-01-30,2027-12-30,Active,55.1,72294.0,0.8,Consolidation,BR017
LOAN00125602,CUST001256,Student,86237,68989.6,0.327,180,2368.7,2023-01-29,2037-11-11,Default,55.1,,,Consolidation,BR017
LOAN00100001,CUST001000,Credit Line,24055,19101.839184524426,0.165,60,591.38,2024-03-14,2029-02-16,Active,86.5,,,Purchase,BR001
LOAN00100002,CUST001000,Student,62138,53477.531753188414,0.06,180,524.36,2022-07-21,2037-05-03,Active,86.5,,,Consolidation,BR001
LOAN00083601,CUST000836,Auto,55481,39693.82066514332,0.12,60,1234.14,2023-11-17,2028-10-21,Active,80.6,66577.2,0.8,Purchase,BR103
LOAN00083602,CUST000836,Student,26376,24005.284853010377,0.11,240,272.25,2020-10-16,2040-07-03,Active,80.6,,,Consolidation,BR103
LOAN00229201,CUST002292,Business,289691,160606.5858029694,0.034,60,5257.02,2023-04-16,2028-03-20,Active,93.6,,,Purchase,BR117
LOAN00140901,CUST001409,Personal,5140,0.0,0.269,36,209.57,2020-11-27,2023-11-12,Paid Off,70.7,,,Purchase,BR050
LOAN00289601,CUST002896,Personal,34699,0.0,0.02,24,1476.1,2020-12-23,2022-12-13,Paid Off,100.0,,,Investment,BR009
LOAN00256901,CUST002569,Mortgage,703803,621942.5249535085,0.01,300,2652.44,2022-06-18,2047-02-07,Active,91.5,844563.6,0.8,Refinance,BR117
LOAN00256902,CUST002569,Auto,50474,31143.211513498158,0.027,48,1110.53,2024-02-03,2028-01-13,Active,91.5,60568.799999999996,0.8,Purchase,BR117
LOAN00112601,CUST001126,Student,11892,11540.8043176494,0.317,180,317.05,2021-02-24,2035-12-08,Late,56.2,,,Consolidation,BR078
LOAN00112602,CUST001126,Mortgage,109713,87770.40000000001,0.307,180,2836.89,2024-03-08,2038-12-20,Default,56.2,131655.6,0.8,Refinance,BR078
LOAN00112603,CUST001126,Auto,37651,28989.828505384874,0.327,72,1199.03,2023-01-02,2028-12-01,Active,56.2,45181.2,0.8,Refinance,BR078
LOAN00467101,CUST004671,Personal,10616,5287.263572901149,0.123,48,281.13,2023-06-05,2027-05-15,Active,87.9,,,Purchase,BR003
LOAN00467102,CUST004671,Mortgage,402869,305041.1241255276,0.038,180,2939.76,2021-02-27,2035-12-11,Active,87.9,483442.8,0.8,Purchase,BR003
LOAN00312201,CUST003122,Personal,15455,10084.144588047915,0.312,60,511.47,2022-12-31,2027-12-05,Active,65.6,,,Investment,BR016
LOAN00284601,CUST002846,Student,52375,52333.732216824275,0.31,240,1356.0,2024-08-19,2044-05-06,Active,57.1,,,Purchase,BR038
LOAN00201401,CUST002014,Credit Line,30771,0.0,0.391,24,1867.88,2022-02-23,2024-02-13,Paid Off,59.9,,,Refinance,BR016
LOAN00063501,CUST000635,Auto,19270,0.0,0.307,36,825.45,2020-09-23,2023-09-08,Paid Off,58.6,23124.0,0.8,Consolidation,BR001
LOAN00368901,CUST003689,Auto,22104,13918.393582499682,0.01,48,469.96,2024-02-27,2028-02-06,Active,98.9,26524.8,0.8,Investment,BR117
LOAN00368902,CUST003689,Business,261519,227498.91792616746,0.01,180,1565.18,2023-07-26,2038-05-08,Active,98.9,,,Consolidation,BR117
LOAN00368903,CUST003689,Student,71568,50843.61552289815,0.01,120,626.97,2022-09-05,2032-07-14,Active,98.9,,,Investment,BR117
LOAN00458501,CUST004585,Personal,48489,39560.27309930776,0.249,60,1420.37,2024-02-25,2029-01-29,Active,73.1,,,Consolidation,BR043
LOAN00125101,CUST001251,Student,45262,41967.462554922546,0.096,240,424.86,2021-12-29,2041-09-15,Active,82.2,,,Consolidation,BR006
LOAN00400101,CUST004001,Personal,18275,0.0,0.35,36,826.69,2022-05-22,2025-05-06,Paid Off,61.2,,,Purchase,BR001
LOAN00368201,CUST003682,Credit Line,21675,17168.143245526207,0.31,60,714.63,2023-11-05,2028-10-09,Active,69.4,,,Investment,BR087
LOAN00368202,CUST003682,Mortgage,152439,152175.72951350943,0.195,360,2484.63,2023-05-14,2052-12-07,Active,69.4,182926.8,0.8,Refinance,BR087
LOAN00105401,CUST001054,Student,51775,35746.62586989637,0.106,120,701.53,2021-05-17,2031-03-26,Active,81.1,,,Refinance,BR103
LOAN00033801,CUST000338,Credit Line,23031,12046.612834971274,0.299,60,743.72,2022-06-05,2027-05-10,Active,70.7,,,Refinance,BR011
LOAN00179101,CUST001791,Student,95409,95310.59623658807,0.427,240,3395.74,2021-08-22,2041-05-09,Active,43.3,,,Refinance,BR001
LOAN00179102,CUST001791,Student,81695,78389.70292544927,0.427,120,2951.43,2022-07-29,2032-06-06,Active,43.3,,,Investment,BR001
LOAN00179103,CUST001791,Student,79815,75351.87681014265,0.427,120,2883.51,2022-01-11,2031-11-20,Active,43.3,,,Refinance,BR001
LOAN00271201,CUST002712,Mortgage,222708,187298.58691181135,0.01,300,839.33,2021-03-27,2045-11-16,Active,100.0,267249.6,0.8,Refinance,BR096
LOAN00271202,CUST002712,Personal,44390,7646.909064557319,0.02,48,963.05,2022-05-08,2026-04-17,Active,100.0,,,Consolidation,BR096
LOAN00491001,CUST004910,Auto,34872,13265.616001950677,0.279,72,1002.35,2021-01-09,2026-12-09,Active,61.9,41846.4,0.8,Investment,BR026
LOAN00462901,CUST004629,Mortgage,149303,139253.8878194421,0.01,180,893.57,2024-07-16,2039-04-29,Active,95.8,179163.6,0.8,Refinance,BR011
LOAN00462902,CUST004629,Credit Line,39174,19755.06572862059,0.086,36,1238.44,2024-01-29,2027-01-13,Active,95.8,,,Purchase,BR011
LOAN00436901,CUST004369,Mortgage,230802,217092.34078990397,0.236,180,4679.62,2021-02-22,2035-12-06,Active,64.6,276962.39999999997,0.8,Consolidation,BR009
LOAN00234201,CUST002342,Credit Line,19118,8411.927323689457,0.187,60,492.78,2022-05-18,2027-04-22,Active,83.9,,,Refinance,BR001
LOAN00234202,CUST002342,Student,58914,49506.66460051422,0.082,120,721.03,2023-05-24,2033-04-01,Active,83.9,,,Investment,BR001
LOAN00264101,CUST002641,Auto,34961,0.0,0.01,36,986.18,2021-06-05,2024-05-20,Paid Off,100.0,41953.2,0.8,Purchase,BR075
LOAN00264102,CUST002641,Auto,62920,23890.29660356816,0.01,48,1337.77,2023-03-10,2027-02-17,Active,100.0,75504.0,0.8,Purchase,BR075
LOAN00231501,CUST002315,Business,370590,259609.0141806044,0.081,120,4515.89,2021-09-27,2031-08-06,Active,88.1,,,Consolidation,BR005
LOAN00231502,CUST002315,Auto,43617,3020.8615200701056,0.056,48,1016.37,2021-11-25,2025-11-04,Active,88.1,52340.4,0.8,Consolidation,BR005
LOAN00231503,CUST002315,Student,38950,34457.67773134977,0.046,120,405.55,2024-03-25,2034-02-01,Active,88.1,,,Refinance,BR005
LOAN00068501,CUST000685,Mortgage,200806,200783.12923282894,0.319,360,5338.52,2022-11-08,2052-06-03,Active,54.8,240967.19999999998,0.8,Refinance,BR126
LOAN00068502,CUST000685,Personal,35656,0.0,0.404,36,1723.75,2020-11-29,2023-11-14,Paid Off,54.8,,,Refinance,BR126
LOAN00098901,CUST000989,Personal,29636,0.0,0.254,24,1587.67,2022-08-15,2024-08-04,Paid Off,72.5,,,Purchase,BR039
LOAN00179501,CUST001795,Mortgage,311861,309984.7614272325,0.104,360,2829.43,2024-06-09,2054-01-03,Active,80.1,374233.2,0.8,Purchase,BR015
LOAN00179502,CUST001795,Credit Line,21014,0.0,0.219,36,801.45,2022-02-13,2025-01-28,Paid Off,80.1,,,Refinance,BR015
LOAN00179503,CUST001795,Mortgage,282743,279569.927137914,0.104,300,2649.44,2024-05-20,2049-01-09,Active,80.1,339291.6,0.8,Refinance,BR015
LOAN00423001,CUST004230,Credit Line,30151,0.0,0.249,48,998.04,2021-09-21,2025-08-31,Paid Off,76.6,,,Refinance,BR005
LOAN00414701,CUST004147,Auto,57914,0.0,0.097,36,1860.58,2022-02-05,2025-01-20,Paid Off,83.3,69496.8,0.8,Refinance,BR003
LOAN00463701,CUST004637,Student,75359,55582.91887667482,0.067,120,863.37,2022-05-17,2032-03-25,Active,85.6,,,Purchase,BR031
LOAN00382101,CUST003821,Credit Line,26208,0.0,0.31,36,1126.97,2022-06-01,2025-05-16,Paid Off,69.4,,,Investment,BR002
LOAN00382102,CUST003821,Student,28077,26944.421964633144,0.205,120,551.94,2024-06-26,2034-05-05,Active,69.4,,,Purchase,BR002
LOAN00043001,CUST000430,Personal,49532,38591.551150643594,0.484,60,2203.24,2023-03-28,2028-03-01,Active,45.4,,,Refinance,BR047
LOAN00499501,CUST004995,Credit Line,17131,15123.537990473957,0.349,60,606.89,2024-06-05,2029-05-10,Active,64.8,,,Consolidation,BR030
LOAN00393701,CUST003937,Personal,13830,10262.522564640178,0.033,48,307.95,2024-07-15,2028-06-24,Active,98.5,,,Refinance,BR015
LOAN00393702,CUST003937,Business,181331,127801.76789983381,0.01,180,1085.26,2021-01-08,2035-10-22,Active,98.5,,,Investment,BR015
LOAN00274801,CUST002748,Credit Line,26201,20960.800000000003,0.423,60,1055.66,2023-09-01,2028-08-05,Default,56.1,,,Consolidation,BR104
LOAN00274802,CUST002748,Student,48858,47968.34222453818,0.318,180,1306.53,2022-03-11,2036-12-22,Active,56.1,,,Consolidation,BR104
LOAN00180901,CUST001809,Auto,55803,44642.4,0.393,48,2321.95,2022-03-10,2026-02-17,Default,48.5,66963.59999999999,0.8,Consolidation,BR017
LOAN00302401,CUST003024,Credit Line,21086,0.0,0.077,24,950.78,2020-12-27,2022-12-17,Paid Off,96.8,,,Purchase,BR001
LOAN00124901,CUST001249,Credit Line,29673,18780.03643333861,0.215,36,1125.56,2024-04-11,2027-03-27,Active,80.6,,,Consolidation,BR026
LOAN00124902,CUST001249,Mortgage,140985,134266.60999618893,0.1,300,1281.13,2021-06-14,2046-02-03,Active,80.6,169182.0,0.8,Consolidation,BR026
LOAN00124903,CUST001249,Mortgage,151021,141825.50952431976,0.1,180,1622.88,2023-09-20,2038-07-03,Active,80.6,181225.19999999998,0.8,Investment,BR026
LOAN00480401,CUST004804,Mortgage,3097715,2994509.0350620947,0.242,180,64236.54,2022-06-16,2037-03-29,Active,63.9,3717258.0,0.8,Refinance,BR087
LOAN00480402,CUST004804,Personal,23736,12703.217482489908,0.327,36,1043.05,2023-11-20,2026-11-04,Active,63.9,,,Refinance,BR087
LOAN00480403,CUST004804,Mortgage,1305677,1234098.9936962645,0.242,180,27075.5,2021-03-08,2035-12-20,Late,63.9,1566812.4,0.8,Consolidation,BR087
LOAN00369301,CUST003693,Mortgage,191268,163472.66423663023,0.01,240,879.63,2022-06-28,2042-03-15,Active,97.9,229521.6,0.8,Refinance,BR025
LOAN00369302,CUST003693,Auto,67260,30683.323006341005,0.01,60,1149.73,2022-12-15,2027-11-19,Active,97.9,80712.0,0.8,Consolidation,BR025
LOAN00412201,CUST004122,Student,96000,70858.77088950932,0.166,120,1644.2,2021-02-27,2031-01-06,Active,74.0,,,Refinance,BR086
LOAN00202901,CUST002029,Mortgage,4685217,4536855.745665823,0.104,240,46461.97,2023-10-12,2043-06-29,Active,80.1,5622260.399999999,0.8,Consolidation,BR006
LOAN00204901,CUST002049,Mortgage,79515,79058.4182413913,0.185,240,1257.85,2024-07-30,2044-04-16,Active,70.6,95418.0,0.8,Refinance,BR126
LOAN00204902,CUST002049,Student,22111,18842.230116967454,0.195,120,420.0,2022-06-13,2032-04-21,Active,70.6,,,Consolidation,BR126
LOAN00204903,CUST002049,Auto,39331,0.0,0.205,36,1471.72,2021-10-27,2024-10-11,Paid Off,70.6,47197.2,0.8,Investment,BR126
LOAN00396901,CUST003969,Credit Line,8319,5372.678160988733,0.05,60,156.99,2023-10-01,2028-09-04,Active,100.0,,,Purchase,BR057
LOAN00396902,CUST003969,Business,238177,166581.1407601155,0.01,180,1425.48,2020-12-23,2035-10-06,Active,100.0,,,Investment,BR057
LOAN00310101,CUST003101,Student,93456,89305.65694056642,0.252,180,2010.29,2021-07-02,2036-04-14,Active,63.9,,,Consolidation,BR016
LOAN00310102,CUST003101,Credit Line,17697,12902.450194655237,0.357,36,807.57,2024-06-30,2027-06-15,Active,63.9,,,Refinance,BR016
LOAN00200401,CUST002004,Personal,39234,24680.1702594534,0.267,48,1338.36,2023-08-25,2027-08-04,Active,70.9,,,Refinance,BR011
LOAN00200402,CUST002004,Auto,76459,43068.36743431289,0.202,72,1840.28,2022-03-03,2028-01-31,Active,70.9,91750.8,0.8,Investment,BR011
LOAN00222201,CUST002222,Credit Line,6297,216.40120407891413,0.348,60,222.68,2020-10-18,2025-09-22,Late,64.9,,,Investment,BR028
LOAN00093401,CUST000934,Student,35180,28144.0,0.475,240,1392.67,2021-06-22,2041-03-09,Default,37.6,,,Refinance,BR004
LOAN00474001,CUST004740,Credit Line,14536,0.0,0.145,36,500.34,2022-07-14,2025-06-28,Paid Off,88.8,,,Consolidation,BR014
LOAN00015001,CUST000150,Student,16693,11434.346092558648,0.101,120,221.52,2021-05-11,2031-03-20,Active,81.6,,,Purchase,BR061
LOAN00110501,CUST001105,Auto,76641,14339.105813055217,0.01,60,1310.08,2021-08-05,2026-07-10,Active,96.0,91969.2,0.8,Purchase,BR018
LOAN00097301,CUST000973,Student,78656,68400.05911226252,0.019,120,720.22,2024-03-26,2034-02-02,Active,91.3,,,Purchase,BR078
LOAN00283001,CUST002830,Student,17158,15827.965590436255,0.2,180,301.35,2021-03-25,2036-01-06,Active,70.0,,,Investment,BR104
LOAN00045201,CUST000452,Mortgage,114133,90835.38195979221,0.01,180,683.08,2022-06-01,2037-03-14,Active,93.3,136959.6,0.8,Refinance,BR117
LOAN00045202,CUST000452,Student,72897,41597.33043758523,0.01,120,638.61,2021-04-21,2031-02-28,Active,93.3,,,Investment,BR117
LOAN00014401,CUST000144,Business,123707,88783.22407041347,0.153,60,2962.5,2023-10-14,2028-09-17,Active,79.6,,,Purchase,BR096
LOAN00176701,CUST001767,Auto,54416,24588.220143748607,0.01,72,778.99,2022-04-27,2028-03-26,Active,100.0,65299.2,0.8,Investment,BR020
LOAN00045601,CUST000456,Auto,67635,16891.235719818502,0.274,48,2334.06,2022-04-30,2026-04-09,Active,62.5,81162.0,0.8,Purchase,BR005
LOAN00045602,CUST000456,Personal,26199,20547.998153135268,0.339,48,1003.66,2024-04-08,2028-03-18,Active,62.5,,,Consolidation,BR005
LOAN00240901,CUST002409,Mortgage,530824,413757.31931883434,0.014,240,2537.13,2020-10-01,2040-06-18,Active,90.7,636988.7999999999,0.8,Purchase,BR099
LOAN00330701,CUST003307,Credit Line,19574,0.0,0.171,24,968.72,2022-11-16,2024-11-05,Paid Off,85.8,,,Refinance,BR078
LOAN00406601,CUST004066,Personal,42561,2350.977963240447,0.315,24,2412.69,2023-10-03,2025-09-22,Active,65.3,,,Refinance,BR068
LOAN00204501,CUST002045,Credit Line,19838,14499.211309909559,0.374,48,802.13,2023-12-07,2027-11-16,Active,61.9,,,Refinance,BR001
LOAN00204502,CUST002045,Auto,27577,0.0,0.279,36,1139.19,2021-07-25,2024-07-09,Paid Off,61.9,33092.4,0.8,Investment,BR001
LOAN00240601,CUST002406,Auto,73892,40391.359070933286,0.01,48,1571.05,2023-11-01,2027-10-11,Active,100.0,88670.4,0.8,Refinance,BR031
LOAN00216401,CUST002164,Mortgage,210212,201130.77670744393,0.01,360,676.12,2024-02-14,2053-09-09,Active,96.6,252254.4,0.8,Investment,BR001
LOAN00216402,CUST002164,Auto,59600,15180.410777079642,0.01,60,1018.79,2021-12-14,2026-11-18,Active,96.6,71520.0,0.8,Consolidation,BR001
LOAN00282901,CUST002829,Auto,74452,32768.43647953883,0.013,72,1075.47,2022-04-18,2028-03-17,Active,93.2,89342.4,0.8,Consolidation,BR047
LOAN00282902,CUST002829,Auto,59834,0.0,0.013,36,1695.58,2022-06-07,2025-05-22,Paid Off,93.2,71800.8,0.8,Refinance,BR047
LOAN00283201,CUST002832,Personal,26342,0.0,0.359,24,1554.03,2023-08-10,2025-07-30,Paid Off,60.1,,,Investment,BR034
LOAN00283202,CUST002832,Mortgage,55406,44324.8,0.274,300,1266.55,2021-10-08,2046-05-30,Default,60.1,66487.2,0.8,Investment,BR034
LOAN00146301,CUST001463,Student,77120,72987.36649113947,0.177,180,1225.35,2022-08-24,2037-06-06,Active,72.7,,,Investment,BR096
LOAN00146302,CUST001463,Credit Line,9110,7954.4457066866,0.282,60,284.75,2024-06-09,2029-05-14,Active,72.7,,,Refinance,BR096
LOAN00305001,CUST003050,Personal,35579,1601.6534089784745,0.041,48,804.93,2021-11-06,2025-10-16,Active,97.5,,,Refinance,BR042
LOAN00213501,CUST002135,Auto,29792,10537.210732012338,0.209,60,804.3,2021-12-17,2026-11-21,Active,70.1,35750.4,0.8,Refinance,BR125
LOAN00189701,CUST001897,Personal,31703,18155.867536209204,0.259,60,947.33,2022-10-13,2027-09-17,Active,71.9,,,Investment,BR009
LOAN00407401,CUST004074,Student,51325,49757.35633349405,0.167,240,741.15,2022-02-19,2041-11-06,Active,73.9,,,Consolidation,BR091
LOAN00407402,CUST004074,Student,45100,37269.286813932515,0.167,120,775.27,2022-04-26,2032-03-04,Active,73.9,,,Purchase,BR091
LOAN00457501,CUST004575,Mortgage,37456,36784.557826264165,0.248,240,779.84,2020-09-07,2040-05-25,Active,63.2,44947.2,0.8,Purchase,BR047
LOAN00062801,CUST000628,Credit Line,23725,0.0,0.269,24,1288.97,2022-09-30,2024-09-19,Paid Off,74.2,,,Refinance,BR126
LOAN00062802,CUST000628,Student,22153,21594.43811203273,0.164,240,314.87,2022-09-03,2042-05-21,Active,74.2,,,Investment,BR126
LOAN00480701,CUST004807,Student,68721,68120.80712638734,0.256,240,1475.35,2022-03-23,2041-12-08,Late,63.4,,,Investment,BR047
LOAN00483701,CUST004837,Student,43835,41567.11971437757,0.216,180,822.17,2021-12-20,2036-10-02,Late,68.1,,,Investment,BR087
LOAN00014101,CUST000141,Credit Line,23959,5539.270564229235,0.216,48,749.66,2022-05-10,2026-04-19,Active,80.5,,,Consolidation,BR022
LOAN00222701,CUST002227,Student,54032,45397.524586383886,0.01,120,473.34,2023-12-20,2033-10-28,Active,100.0,,,Refinance,BR001
LOAN00222702,CUST002227,Personal,40967,18511.076373112945,0.02,36,1173.4,2023-12-30,2026-12-14,Active,100.0,,,Consolidation,BR001
LOAN00061901,CUST000619,Credit Line,21398,0.0,0.178,24,1066.21,2021-04-10,2023-03-31,Paid Off,84.9,,,Refinance,BR104
LOAN00392501,CUST003925,Mortgage,185122,182815.7753310926,0.175,300,2735.23,2021-11-15,2046-07-07,Active,71.8,222146.4,0.8,Purchase,BR059
LOAN00392502,CUST003925,Auto,54697,26346.455069756856,0.195,60,1433.96,2022-07-07,2027-06-11,Active,71.8,65636.4,0.8,Consolidation,BR059
LOAN00456701,CUST004567,Personal,34065,0.0,0.093,48,852.57,2021-03-27,2025-03-06,Paid Off,91.4,,,Consolidation,BR015
LOAN00456702,CUST004567,Personal,9310,5037.277581271931,0.093,60,194.62,2023-02-09,2028-01-14,Active,91.4,,,Purchase,BR015
LOAN00456703,CUST004567,Business,53930,44158.40518722056,0.053,180,434.95,2021-11-27,2036-09-09,Active,91.4,,,Investment,BR015
LOAN00483601,CUST004836,Personal,32950,0.0,0.207,36,1236.32,2021-02-22,2024-02-07,Paid Off,78.0,,,Investment,BR003
LOAN00086301,CUST000863,Student,23659,20036.852705077443,0.01,240,108.81,2022-04-26,2042-01-11,Active,100.0,,,Investment,BR108
LOAN00086302,CUST000863,Personal,25663,0.0,0.02,36,735.05,2022-01-08,2024-12-23,Paid Off,100.0,,,Refinance,BR108
LOAN00086303,CUST000863,Credit Line,17227,8109.357892819894,0.05,24,755.77,2024-07-12,2026-07-02,Active,100.0,,,Consolidation,BR108
LOAN00310301,CUST003103,Mortgage,181950,176284.9544290523,0.01,360,585.22,2024-07-23,2054-02-16,Active,100.0,218340.0,0.8,Investment,BR068
LOAN00422101,CUST004221,Auto,71506,56821.07116831049,0.505,72,3172.29,2022-06-23,2028-05-22,Active,35.3,85807.2,0.8,Refinance,BR078
LOAN00184601,CUST001846,Credit Line,35017,0.0,0.405,36,1694.91,2022-07-18,2025-07-02,Paid Off,58.2,,,Investment,BR021
LOAN00108201,CUST001082,Mortgage,118174,115500.50360574295,0.188,240,1896.87,2022-02-24,2041-11-11,Active,70.2,141808.8,0.8,Purchase,BR001
LOAN00050101,CUST000501,Business,341997,122051.18286002205,0.042,60,6329.31,2022-05-03,2027-04-07,Active,92.7,,,Refinance,BR026
LOAN00439701,CUST004397,Business,313867,299101.49998637184,0.316,120,8647.35,2023-05-25,2033-04-02,Active,60.5,,,Purchase,BR002
LOAN00439702,CUST004397,Business,409471,128930.69001967178,0.316,60,13653.0,2021-07-27,2026-07-01,Active,60.5,,,Purchase,BR002
LOAN00119301,CUST001193,Personal,42806,0.0,0.311,24,2417.71,2023-01-08,2024-12-28,Paid Off,65.8,,,Consolidation,BR063
LOAN00159201,CUST001592,Business,455017,59804.13678110733,0.53,60,21720.97,2020-12-03,2025-11-07,Active,35.3,,,Refinance,BR004
LOAN00159202,CUST001592,Credit Line,5261,4208.8,0.6,36,317.95,2023-01-25,2026-01-09,Default,35.3,,,Purchase,BR004
LOAN00415601,CUST004156,Mortgage,48716,48438.62138296989,0.168,360,686.63,2022-01-03,2051-07-30,Active,72.6,58459.2,0.8,Investment,BR025
LOAN00415602,CUST004156,Credit Line,49741,27525.341006943418,0.283,48,1742.13,2023-04-24,2027-04-03,Active,72.6,,,Investment,BR025
LOAN00490901,CUST004909,Credit Line,19404,2118.5625532059667,0.21,36,731.05,2022-11-23,2025-11-07,Active,81.2,,,Investment,BR020
LOAN00490902,CUST004909,Auto,22614,10691.256653906894,0.115,48,589.98,2023-04-18,2027-03-28,Active,81.2,27136.8,0.8,Purchase,BR020
