account_id,customer_id,account_type,balance,credit_limit,interest_rate,account_status,open_date,last_activity_date,branch_id
ACC00359401,CUST003594,Checking,10058,,0.0,Active,2018-03-28,2025-03-24,BR043
ACC00359501,CUST003595,CD,16072,,0.0325,Active,2018-10-01,2025-03-02,BR066
ACC00359601,CUST003596,Savings,2320,,0.0407,Active,2024-05-01,2024-10-13,BR117
ACC00359602,CUST003596,Checking,13697,,0.0,Active,2024-05-02,2024-10-21,BR117
ACC00359701,CUST003597,Checking,19724,,0.0,Active,2019-03-07,2025-08-24,BR002
ACC00359801,CUST003598,Money Market,18869,,0.0257,Active,2020-06-06,2024-08-31,BR042
ACC00359802,CUST003598,CD,22267,,0.0252,Active,2020-06-24,2025-01-07,BR042
ACC00359803,CUST003598,Credit Card,-6936,17803.0,0.1773,Active,2020-06-13,2025-04-27,BR042
ACC00359804,CUST003598,Credit Card,-245,36763.0,0.1851,Active,2020-06-06,2025-03-23,BR042
ACC00359901,CUST003599,Checking,2910,,0.0,Active,2017-07-26,2025-06-19,BR096
ACC00359902,CUST003599,Savings,3707,,0.0411,Frozen,2017-07-23,2025-01-28,BR096
ACC00359903,CUST003599,Money Market,2838,,0.0455,Active,2017-07-25,2024-09-16,BR096
ACC00360001,CUST003600,Checking,4357,,0.0,Active,2022-11-12,2025-01-27,BR015
ACC00360002,CUST003600,Checking,18217,,0.0,Active,2022-11-11,2025-01-15,BR015
ACC00360101,CUST003601,Savings,12057,,0.0301,Active,2018-11-06,2024-10-19,BR103
ACC00360201,CUST003602,Savings,235,,0.0152,Active,2025-04-22,2025-05-27,BR077
ACC00360202,CUST003602,CD,1572,,0.0294,Active,2025-05-01,2024-12-17,BR077
ACC00360301,CUST003603,Money Market,6184,,0.0146,Active,2020-04-04,2025-06-06,BR067
ACC00360401,CUST003604,Savings,4090,,0.0411,Inactive,2019-09-15,2024-10-09,BR026
ACC00360501,CUST003605,Savings,8909,,0.0128,Active,2020-06-09,2025-06-29,BR015
ACC00360502,CUST003605,Money Market,8261,,0.0215,Active,2020-06-29,2025-04-14,BR015
ACC00360601,CUST003606,CD,13573,,0.0483,Frozen,2015-10-28,2024-10-13,BR011
ACC00360602,CUST003606,Credit Card,-1711,31278.0,0.1939,Active,2015-11-01,2024-10-20,BR011
ACC00360701,CUST003607,Credit Card,-270,31482.0,0.1941,Active,2022-04-25,2025-08-10,BR038
ACC00360702,CUST003607,Credit Card,-1126,27698.0,0.1527,Inactive,2022-04-28,2024-09-04,BR038
ACC00360703,CUST003607,Money Market,3328,,0.0467,Inactive,2022-05-02,2025-03-06,BR038
ACC00360801,CUST003608,CD,2446,,0.0459,Active,2019-01-21,2025-01-24,BR068
ACC00360802,CUST003608,Checking,3221,,0.0,Active,2019-01-22,2024-12-10,BR068
ACC00360803,CUST003608,Credit Card,-265,46263.0,0.2147,Active,2019-01-27,2025-07-02,BR068
ACC00360901,CUST003609,CD,21503,,0.0338,Active,2024-06-06,2025-05-03,BR001
ACC00360902,CUST003609,Checking,14995,,0.0,Active,2024-06-13,2024-10-21,BR001
ACC00361001,CUST003610,Money Market,3381,,0.0415,Active,2019-10-17,2025-05-07,BR096
ACC00361002,CUST003610,Savings,4727,,0.0137,Inactive,2019-10-13,2024-12-21,BR096
ACC00361003,CUST003610,CD,1681,,0.0256,Active,2019-09-28,2025-07-13,BR096
ACC00361101,CUST003611,Money Market,2077,,0.0402,Active,2023-08-25,2025-04-08,BR057
ACC00361102,CUST003611,Checking,4554,,0.0,Active,2023-09-04,2024-10-02,BR057
ACC00361201,CUST003612,Checking,3798,,0.0,Active,2016-02-29,2025-07-27,BR126
ACC00361301,CUST003613,Checking,13058,,0.0,Inactive,2021-11-03,2025-07-15,BR047
ACC00361302,CUST003613,CD,71720,,0.0316,Inactive,2021-11-30,2025-08-08,BR047
ACC00361401,CUST003614,Checking,4346,,0.0,Inactive,2019-08-01,2024-09-23,BR057
ACC00361402,CUST003614,Savings,3447,,0.0181,Active,2019-07-26,2024-12-15,BR057
ACC00361501,CUST003615,Money Market,679,,0.0335,Inactive,2017-02-12,2024-11-20,BR056
ACC00361502,CUST003615,Checking,1802,,0.0,Active,2017-02-26,2025-05-27,BR056
ACC00361503,CUST003615,Savings,1623,,0.0227,Active,2017-02-20,2024-12-06,BR056
ACC00361504,CUST003615,Credit Card,-319,14032.0,0.1731,Active,2017-02-18,2025-02-10,BR056
ACC00361601,CUST003616,Savings,1418,,0.029,Active,2025-09-08,2025-04-18,BR108
ACC00361602,CUST003616,Money Market,2484,,0.0449,Active,2025-08-20,2024-12-23,BR108
ACC00361603,CUST003616,Money Market,2423,,0.0407,Active,2025-09-10,2025-06-04,BR108
ACC00361701,CUST003617,CD,6252,,0.0277,Active,2018-10-08,2025-01-28,BR117
ACC00361702,CUST003617,CD,24232,,0.034,Active,2018-09-14,2025-04-05,BR117
ACC00361801,CUST003618,Money Market,198211,,0.0419,Active,2023-12-22,2025-05-19,BR001
ACC00361901,CUST003619,CD,3484,,0.0282,Active,2024-07-12,2025-01-29,BR096
ACC00361902,CUST003619,CD,13842,,0.0323,Active,2024-07-26,2025-03-30,BR096
ACC00362001,CUST003620,Credit Card,-4273,9235.0,0.2367,Active,2019-08-04,2025-01-16,BR001
ACC00362002,CUST003620,CD,4952,,0.0187,Active,2019-07-27,2024-12-28,BR001
ACC00362003,CUST003620,Credit Card,-2708,13522.0,0.1953,Active,2019-07-16,2025-02-21,BR001
ACC00362101,CUST003621,Credit Card,-1299,48221.0,0.2105,Active,2022-08-08,2025-08-14,BR077
ACC00362102,CUST003621,Savings,1973,,0.0318,Active,2022-07-27,2025-07-08,BR077
ACC00362103,CUST003621,CD,19472,,0.0112,Inactive,2022-07-13,2025-01-26,BR077
ACC00362201,CUST003622,Savings,4198,,0.0493,Active,2025-05-18,2024-12-05,BR031
ACC00362202,CUST003622,Checking,1421,,0.0,Active,2025-06-10,2025-05-25,BR031
ACC00362203,CUST003622,CD,1879,,0.0226,Active,2025-06-11,2024-12-23,BR031
ACC00362301,CUST003623,Credit Card,-1496,29464.0,0.1978,Active,2018-02-06,2024-11-29,BR028
ACC00362401,CUST003624,Savings,13739,,0.0169,Active,2025-01-05,2025-03-11,BR006
ACC00362402,CUST003624,Money Market,4347,,0.0343,Active,2024-12-20,2024-11-07,BR006
ACC00362501,CUST003625,Money Market,3534,,0.0152,Active,2018-11-12,2025-08-08,BR001
ACC00362502,CUST003625,Credit Card,-595,16061.0,0.1987,Active,2018-10-18,2025-06-02,BR001
ACC00362503,CUST003625,Credit Card,-512,17655.0,0.1528,Frozen,2018-11-10,2025-04-19,BR001
ACC00362601,CUST003626,Checking,6497,,0.0,Inactive,2020-02-12,2024-12-20,BR001
ACC00362602,CUST003626,Savings,2912,,0.0117,Active,2020-02-08,2025-05-15,BR001
ACC00362701,CUST003627,Savings,481,,0.0325,Active,2022-02-01,2025-07-30,BR038
ACC00362801,CUST003628,Credit Card,-512,43580.0,0.1618,Active,2020-01-12,2024-11-20,BR190
ACC00362802,CUST003628,CD,3354,,0.0363,Active,2020-01-16,2024-12-21,BR190
ACC00362901,CUST003629,CD,77249,,0.0182,Active,2016-04-23,2024-10-12,BR096
ACC00363001,CUST003630,Checking,17062,,0.0,Active,2024-05-25,2025-02-15,BR001
ACC00363002,CUST003630,Credit Card,-411,41306.0,0.2109,Active,2024-06-17,2025-06-21,BR001
ACC00363101,CUST003631,CD,12479,,0.0132,Active,2016-01-23,2024-09-30,BR013
ACC00363102,CUST003631,CD,23354,,0.0314,Frozen,2016-02-02,2024-12-10,BR013
ACC00363103,CUST003631,Money Market,18381,,0.0145,Active,2016-01-31,2024-12-26,BR013
ACC00363104,CUST003631,Checking,24363,,0.0,Active,2016-01-27,2024-10-30,BR013
ACC00363201,CUST003632,CD,74836,,0.0325,Active,2020-09-24,2025-04-10,BR087
ACC00363202,CUST003632,Checking,82956,,0.0,Active,2020-09-06,2024-10-09,BR087
ACC00363301,CUST003633,Money Market,659,,0.0349,Active,2024-04-24,2025-01-14,BR117
ACC00363302,CUST003633,Credit Card,-873,23955.0,0.175,Active,2024-05-10,2025-08-20,BR117
ACC00363303,CUST003633,Money Market,846,,0.0463,Active,2024-05-02,2024-10-09,BR117
ACC00363401,CUST003634,Checking,3157,,0.0,Active,2024-10-17,2025-05-18,BR001
ACC00363501,CUST003635,CD,4520,,0.0216,Active,2024-08-27,2025-04-12,BR087
ACC00363502,CUST003635,Money Market,4867,,0.0439,Active,2024-08-28,2025-03-06,BR087
ACC00363601,CUST003636,Money Market,2786,,0.0474,Active,2020-03-04,2024-12-07,BR040
ACC00363701,CUST003637,Checking,16132,,0.0,Active,2025-09-11,2025-07-04,BR053
ACC00363702,CUST003637,Savings,18983,,0.0281,Active,2025-09-26,2025-06-18,BR053
ACC00363703,CUST003637,Credit Card,-7763,11786.0,0.1639,Active,2025-09-30,2025-06-08,BR053
ACC00363704,CUST003637,Money Market,16486,,0.0414,Active,2025-09-21,2025-06-11,BR053
ACC00363801,CUST003638,Money Market,487,,0.0152,Active,2021-11-30,2025-08-27,BR047
ACC00363802,CUST003638,Money Market,2135,,0.0458,Active,2021-12-20,2024-10-24,BR047
ACC00363803,CUST003638,Checking,1382,,0.0,Inactive,2021-12-23,2025-03-23,BR047
ACC00363804,CUST003638,Savings,3990,,0.0167,Closed,2021-12-03,2024-09-28,BR047
ACC00363901,CUST003639,Money Market,23198,,0.0412,Active,2023-01-07,2024-12-09,BR099
ACC00364001,CUST003640,Money Market,11316,,0.035,Active,2018-04-23,2025-08-11,BR003
ACC00364002,CUST003640,Checking,15841,,0.0,Active,2018-05-04,2025-07-25,BR003
ACC00364003,CUST003640,Money Market,18886,,0.0153,Active,2018-04-24,2025-06-16,BR003
ACC00364101,CUST003641,CD,71527,,0.0487,Active,2019-01-22,2024-11-07,BR021
ACC00364201,CUST003642,Savings,3173,,0.0277,Active,2018-04-06,2025-08-04,BR034
ACC00364202,CUST003642,Credit Card,-577,1716.0,0.246,Inactive,2018-04-01,2024-11-05,BR034
ACC00364203,CUST003642,Checking,3435,,0.0,Active,2018-03-28,2025-04-11,BR034
ACC00364204,CUST003642,Credit Card,-51,28932.0,0.1681,Active,2018-04-15,2025-05-07,BR034
ACC00364301,CUST003643,CD,2548,,0.0105,Active,2017-03-16,2025-05-18,BR061
ACC00364302,CUST003643,Credit Card,-117,14672.0,0.1967,Active,2017-02-26,2025-02-28,BR061
ACC00364303,CUST003643,Savings,1012,,0.03,Active,2017-03-02,2025-05-31,BR061
ACC00364401,CUST003644,Credit Card,-222,27212.0,0.1569,Active,2020-05-17,2024-09-18,BR003
ACC00364402,CUST003644,Money Market,10951,,0.02,Active,2020-05-18,2024-12-08,BR003
ACC00364501,CUST003645,Savings,20500,,0.0132,Active,2021-04-07,2024-10-26,BR006
ACC00364601,CUST003646,Credit Card,-783,22815.0,0.1519,Closed,2017-04-02,2024-09-23,BR017
ACC00364602,CUST003646,Money Market,4381,,0.0212,Active,2017-03-16,2025-04-08,BR017
ACC00364603,CUST003646,Checking,2322,,0.0,Active,2017-03-25,2025-07-24,BR017
ACC00364604,CUST003646,Savings,1138,,0.0315,Active,2017-04-02,2025-02-11,BR017
ACC00364701,CUST003647,Money Market,24367,,0.0261,Active,2024-01-03,2025-06-22,BR030
ACC00364702,CUST003647,Savings,5418,,0.0435,Inactive,2023-12-19,2025-06-27,BR030
ACC00364801,CUST003648,Money Market,624,,0.0133,Active,2025-04-14,2025-05-28,BR190
ACC00364901,CUST003649,Money Market,17746,,0.0354,Active,2023-11-30,2024-09-29,BR007
ACC00365001,CUST003650,CD,2087,,0.047,Active,2017-05-26,2024-11-10,BR053
ACC00365002,CUST003650,Checking,2968,,0.0,Active,2017-05-20,2024-12-03,BR053
ACC00365003,CUST003650,Money Market,3308,,0.0485,Active,2017-05-18,2025-01-29,BR053
ACC00365101,CUST003651,Checking,2253,,0.0,Active,2021-12-27,2024-11-01,BR020
ACC00365201,CUST003652,Money Market,22973,,0.0379,Active,2016-04-19,2024-10-31,BR057
ACC00365301,CUST003653,Money Market,20865,,0.0177,Active,2018-09-29,2024-10-05,BR004
ACC00365302,CUST003653,Savings,14831,,0.0472,Active,2018-09-17,2025-07-05,BR004
ACC00365303,CUST003653,Checking,18731,,0.0,Active,2018-10-06,2024-10-05,BR004
ACC00365401,CUST003654,Money Market,2775,,0.0259,Active,2017-10-10,2025-07-17,BR028
ACC00365501,CUST003655,Checking,2155,,0.0,Active,2018-07-04,2024-11-26,BR078
ACC00365502,CUST003655,Credit Card,-212,12766.0,0.1922,Active,2018-06-21,2024-12-10,BR078
ACC00365601,CUST003656,Credit Card,-7968,24603.0,0.2497,Active,2017-10-19,2024-11-28,BR078
ACC00365602,CUST003656,Money Market,7373,,0.0455,Active,2017-10-21,2025-02-24,BR078
ACC00365701,CUST003657,Credit Card,-1103,34520.0,0.2339,Active,2022-08-19,2025-05-24,BR007
ACC00365801,CUST003658,CD,4318,,0.0354,Active,2019-02-06,2025-08-21,BR028
ACC00365901,CUST003659,CD,11814,,0.0131,Active,2024-04-27,2025-03-06,BR061
ACC00366001,CUST003660,Credit Card,-7297,19732.0,0.2144,Active,2025-05-27,2025-01-24,BR078
ACC00366002,CUST003660,CD,7361,,0.0416,Active,2025-05-07,2025-07-11,BR078
ACC00366101,CUST003661,CD,21986,,0.0281,Active,2020-04-17,2025-07-23,BR004
ACC00366102,CUST003661,Money Market,10613,,0.0227,Active,2020-04-10,2024-11-05,BR004
ACC00366103,CUST003661,CD,23338,,0.0285,Inactive,2020-04-13,2025-04-21,BR004
ACC00366201,CUST003662,Checking,18069,,0.0,Closed,2021-02-05,2025-06-15,BR042
ACC00366301,CUST003663,Money Market,2879,,0.0321,Active,2024-08-06,2025-01-10,BR040
ACC00366401,CUST003664,Savings,2656,,0.0316,Active,2017-09-15,2024-11-05,BR077
ACC00366402,CUST003664,CD,2423,,0.0401,Active,2017-09-27,2024-09-19,BR077
ACC00366501,CUST003665,Savings,1465,,0.0441,Active,2016-04-02,2025-07-29,BR104
ACC00366601,CUST003666,Money Market,2624,,0.0133,Active,2016-03-12,2024-09-28,BR078
ACC00366602,CUST003666,Checking,2735,,0.0,Active,2016-02-24,2025-08-11,BR078
ACC00366603,CUST003666,Money Market,1331,,0.0289,Active,2016-02-12,2024-12-01,BR078
ACC00366701,CUST003667,Checking,22051,,0.0,Active,2023-05-12,2024-09-26,BR040
ACC00366702,CUST003667,CD,6303,,0.0256,Active,2023-05-29,2025-05-25,BR040
ACC00366801,CUST003668,Credit Card,-8810,6326.0,0.204,Active,2020-05-27,2025-08-08,BR053
ACC00366802,CUST003668,Money Market,5121,,0.028,Active,2020-05-26,2024-11-29,BR053
ACC00366901,CUST003669,Credit Card,-27,3954.0,0.2058,Active,2016-01-19,2025-06-05,BR125
ACC00367001,CUST003670,CD,8804,,0.0427,Inactive,2020-09-26,2024-11-16,BR031
ACC00367101,CUST003671,Money Market,24372,,0.047,Active,2019-07-21,2024-10-28,BR063
ACC00367102,CUST003671,CD,23486,,0.0261,Active,2019-07-29,2025-04-14,BR063
ACC00367201,CUST003672,Credit Card,-3531,11528.0,0.1739,Active,2019-12-19,2025-05-11,BR001
ACC00367202,CUST003672,Money Market,23758,,0.0428,Active,2019-12-15,2024-11-09,BR001
ACC00367301,CUST003673,Credit Card,-825,48558.0,0.2302,Active,2022-09-28,2025-04-04,BR001
ACC00367401,CUST003674,Checking,9631,,0.0,Active,2021-08-09,2025-05-08,BR006
ACC00367402,CUST003674,Savings,22327,,0.0162,Active,2021-08-18,2025-03-31,BR006
ACC00367501,CUST003675,Money Market,4287,,0.023,Active,2016-02-06,2025-07-18,BR002
ACC00367502,CUST003675,Savings,4209,,0.042,Active,2016-02-18,2025-08-10,BR002
ACC00367601,CUST003676,Savings,1261,,0.0476,Active,2022-07-09,2024-12-25,BR050
ACC00367602,CUST003676,CD,15078,,0.0274,Active,2022-06-20,2025-04-17,BR050
ACC00367701,CUST003677,Money Market,4195,,0.0344,Active,2022-09-20,2025-02-09,BR042
ACC00367702,CUST003677,Checking,386,,0.0,Active,2022-09-09,2024-09-28,BR042
ACC00367703,CUST003677,Checking,275,,0.0,Inactive,2022-08-26,2025-03-09,BR042
ACC00367801,CUST003678,Credit Card,-3,3572.0,0.152,Active,2018-01-13,2025-04-08,BR025
ACC00367802,CUST003678,Savings,441908,,0.0267,Active,2017-12-29,2024-09-17,BR025
ACC00367901,CUST003679,Checking,16286,,0.0,Active,2020-01-27,2024-10-01,BR017
ACC00367902,CUST003679,Checking,17650,,0.0,Active,2020-02-01,2025-01-24,BR017
ACC00368001,CUST003680,Credit Card,-1630,17831.0,0.1808,Frozen,2019-05-26,2024-09-20,BR091
ACC00368002,CUST003680,Credit Card,-200,10413.0,0.2453,Active,2019-05-29,2025-05-13,BR091
ACC00368101,CUST003681,CD,14565,,0.0238,Active,2016-10-23,2024-12-03,BR038
ACC00368102,CUST003681,Credit Card,-1325,24230.0,0.1562,Active,2016-10-21,2024-12-08,BR038
ACC00368201,CUST003682,Savings,5361,,0.0425,Inactive,2024-08-16,2024-09-15,BR087
ACC00368202,CUST003682,Checking,12847,,0.0,Active,2024-08-28,2025-02-22,BR087
ACC00368203,CUST003682,Savings,13072,,0.0181,Active,2024-08-08,2025-05-11,BR087
ACC00368204,CUST003682,Credit Card,-1970,5786.0,0.2459,Active,2024-08-12,2025-04-27,BR087
ACC00368301,CUST003683,CD,13922,,0.0463,Active,2021-09-08,2025-08-18,BR091
ACC00368401,CUST003684,Savings,2464,,0.0155,Active,2022-05-16,2025-01-23,BR125
ACC00368501,CUST003685,Savings,1841,,0.0312,Active,2021-11-05,2024-10-21,BR016
ACC00368502,CUST003685,Checking,3986,,0.0,Active,2021-11-30,2024-10-23,BR016
ACC00368601,CUST003686,Checking,1046,,0.0,Active,2019-03-30,2024-09-22,BR075
ACC00368701,CUST003687,CD,10623,,0.0223,Active,2021-10-31,2025-07-13,BR057
ACC00368702,CUST003687,Credit Card,-2424,37642.0,0.241,Active,2021-11-08,2024-11-19,BR057
ACC00368801,CUST003688,Credit Card,-499,49717.0,0.1823,Active,2022-08-18,2025-01-07,BR061
ACC00368802,CUST003688,Credit Card,-97,9652.0,0.246,Active,2022-08-11,2024-11-12,BR061
ACC00368803,CUST003688,Checking,2712,,0.0,Active,2022-08-31,2025-03-07,BR061
ACC00368804,CUST003688,Savings,2334,,0.0339,Active,2022-08-16,2024-09-04,BR061
ACC00368901,CUST003689,Savings,944,,0.0435,Frozen,2024-11-06,2025-03-12,BR117
ACC00369001,CUST003690,Checking,344,,0.0,Active,2018-10-12,2025-04-24,BR126
ACC00369002,CUST003690,Savings,3807,,0.0239,Closed,2018-09-25,2025-04-21,BR126
ACC00369003,CUST003690,Checking,3211,,0.0,Active,2018-09-24,2025-08-02,BR126
ACC00369004,CUST003690,Credit Card,-1422,26198.0,0.2028,Active,2018-10-04,2025-04-16,BR126
ACC00369101,CUST003691,Credit Card,-776,40946.0,0.2218,Active,2022-01-19,2025-08-18,BR056
ACC00369201,CUST003692,Savings,22226,,0.0152,Active,2016-06-27,2025-05-27,BR005
ACC00369202,CUST003692,CD,2053,,0.0164,Inactive,2016-06-27,2024-09-18,BR005
ACC00369203,CUST003692,Money Market,23799,,0.035,Active,2016-07-07,2025-06-28,BR005
ACC00369204,CUST003692,CD,8059,,0.0455,Active,2016-06-22,2025-05-03,BR005
ACC00369301,CUST003693,Money Market,22480,,0.0367,Active,2024-12-21,2025-02-17,BR025
ACC00369401,CUST003694,Checking,1256,,0.0,Active,2018-09-13,2025-05-02,BR103
ACC00369501,CUST003695,Credit Card,-9285,6304.0,0.1763,Active,2023-04-03,2025-06-14,BR053
ACC00369502,CUST003695,Credit Card,-9661,23807.0,0.1629,Active,2023-03-19,2025-08-26,BR053
ACC00369601,CUST003696,Money Market,19897,,0.0246,Active,2020-08-01,2025-07-04,BR030
ACC00369602,CUST003696,Checking,3751,,0.0,Active,2020-07-26,2025-07-21,BR030
ACC00369701,CUST003697,Credit Card,-2988,18798.0,0.2069,Active,2024-03-27,2025-03-09,BR026
ACC00369702,CUST003697,Checking,12034,,0.0,Active,2024-04-06,2024-09-12,BR026
ACC00369801,CUST003698,Credit Card,-8394,24647.0,0.2178,Inactive,2023-08-30,2025-03-23,BR040
ACC00369802,CUST003698,Credit Card,-4256,21515.0,0.1648,Active,2023-09-10,2024-09-01,BR040
ACC00369803,CUST003698,Checking,10592,,0.0,Active,2023-08-16,2025-02-23,BR040
ACC00369901,CUST003699,Checking,1777,,0.0,Closed,2018-01-24,2025-03-09,BR038
ACC00370001,CUST003700,Credit Card,-15608,1107.0,0.2132,Active,2024-07-18,2025-07-15,BR077
ACC00370101,CUST003701,Savings,21813,,0.0272,Closed,2018-06-25,2024-10-17,BR009
ACC00370102,CUST003701,Money Market,5306,,0.0127,Active,2018-06-28,2025-08-28,BR009
ACC00370103,CUST003701,Checking,1201,,0.0,Active,2018-05-30,2025-02-25,BR009
ACC00370201,CUST003702,Money Market,3436,,0.0317,Active,2024-07-14,2025-03-15,BR124
ACC00370202,CUST003702,CD,2997,,0.0158,Active,2024-06-26,2025-06-25,BR124
ACC00370301,CUST003703,Checking,4411,,0.0,Active,2024-08-01,2025-08-30,BR103
ACC00370401,CUST003704,Credit Card,-2569,20633.0,0.1675,Active,2017-01-09,2024-09-16,BR006
ACC00370402,CUST003704,Money Market,24186,,0.0273,Active,2017-01-10,2025-01-21,BR006
ACC00370403,CUST003704,Credit Card,-6658,10318.0,0.1683,Active,2017-01-07,2025-08-16,BR006
ACC00370501,CUST003705,Checking,22081,,0.0,Closed,2020-04-11,2025-05-07,BR007
ACC00370502,CUST003705,Money Market,10280,,0.0423,Active,2020-04-15,2024-10-28,BR007
ACC00370601,CUST003706,Checking,1579,,0.0,Active,2020-06-06,2024-09-06,BR077
ACC00370602,CUST003706,CD,17314,,0.0186,Active,2020-06-18,2024-11-23,BR077
ACC00370701,CUST003707,Savings,21317,,0.0187,Active,2017-03-29,2024-11-04,BR009
ACC00370702,CUST003707,CD,19788,,0.0434,Active,2017-03-16,2025-01-29,BR009
ACC00370703,CUST003707,Checking,13448,,0.0,Active,2017-03-10,2025-04-03,BR009
ACC00370801,CUST003708,Credit Card,-8068,10287.0,0.2215,Inactive,2021-03-26,2025-01-16,BR117
ACC00370901,CUST003709,Credit Card,-3078,37801.0,0.2133,Active,2024-01-27,2025-08-29,BR066
ACC00371001,CUST003710,Money Market,20829,,0.0285,Closed,2016-01-07,2024-11-15,BR026
ACC00371101,CUST003711,Savings,2782,,0.0222,Active,2023-03-09,2024-10-08,BR003
ACC00371102,CUST003711,Checking,2304,,0.0,Active,2023-03-03,2025-05-03,BR003
ACC00371103,CUST003711,Credit Card,-2857,1477.0,0.2187,Active,2023-03-08,2025-01-25,BR003
ACC00371201,CUST003712,CD,5251,,0.0285,Active,2017-09-25,2025-08-19,BR003
ACC00371301,CUST003713,Savings,12860,,0.0237,Active,2018-07-01,2025-05-13,BR018
ACC00371302,CUST003713,Savings,16074,,0.0437,Active,2018-06-23,2025-02-14,BR018
ACC00371401,CUST003714,Savings,83203,,0.0194,Active,2022-08-30,2025-03-23,BR078
ACC00371501,CUST003715,CD,1421,,0.0446,Active,2015-10-06,2025-07-06,BR028
ACC00371502,CUST003715,Checking,3586,,0.0,Active,2015-10-23,2024-10-19,BR028
ACC00371601,CUST003716,Savings,2591,,0.0312,Inactive,2020-03-01,2025-02-15,BR015
ACC00371602,CUST003716,Savings,1221,,0.0458,Active,2020-02-23,2025-02-21,BR015
ACC00371701,CUST003717,Checking,684,,0.0,Active,2020-09-02,2025-03-30,BR086
ACC00371801,CUST003718,CD,9408,,0.027,Active,2022-10-14,2024-10-14,BR015
ACC00371802,CUST003718,Checking,9158,,0.0,Active,2022-10-19,2025-03-05,BR015
ACC00371901,CUST003719,Checking,2776,,0.0,Active,2023-11-07,2025-05-19,BR034
ACC00371902,CUST003719,Money Market,797,,0.0317,Active,2023-11-06,2024-11-03,BR034
ACC00372001,CUST003720,Savings,18086,,0.0185,Active,2016-10-05,2024-09-18,BR053
ACC00372101,CUST003721,Checking,2429,,0.0,Active,2024-04-13,2025-04-19,BR078
ACC00372102,CUST003721,Checking,23680,,0.0,Active,2024-04-16,2024-09-05,BR078
ACC00372201,CUST003722,Checking,2363,,0.0,Frozen,2023-09-24,2024-12-18,BR057
ACC00372301,CUST003723,Money Market,1872,,0.0187,Active,2025-07-31,2025-08-08,BR126
ACC00372302,CUST003723,Checking,4883,,0.0,Active,2025-08-06,2024-12-07,BR126
ACC00372303,CUST003723,Checking,4858,,0.0,Active,2025-08-07,2025-02-05,BR126
ACC00372401,CUST003724,Savings,2182,,0.0116,Active,2019-07-09,2025-07-14,BR068
ACC00372402,CUST003724,CD,261,,0.0122,Active,2019-07-07,2025-02-02,BR068
